event_id,organizer_id,event_create_date,event_publish_date,event_start_date,event_currency,is_listed,event_paid_type,event_capacity,event_category,event_country
100197545,801687535,12/21/15,12/21/15,12/31/15,USD,public,free event,100,Seasonal & Holiday,IN
100198080,426562235,12/21/15,12/21/15,12/23/15,EUR,public,free event,15,Family & Education,IT
100199640,59803825,12/21/15,1/13/16,2/5/16,EUR,private,paid event,100,NULL,DE
100212410,85869135,12/21/15,8/31/15,2/11/16,USD,public,free event,18,Sports & Fitness,US
100215135,146030825,12/21/15,12/13/15,5/24/16,USD,private,free event,131,NULL,NULL
100219635,342885365,12/21/15,12/26/14,2/13/16,USD,private,free event,106,NULL,US
100221250,342885365,12/21/15,12/26/14,2/17/16,USD,private,free event,106,NULL,US
100222775,679531220,12/21/15,10/27/15,1/29/16,USD,public,free event,8,Food & Drink,US
100224165,354745925,12/21/15,12/21/15,2/8/16,USD,public,paid event,200,Business & Professional,US
100227330,342885365,12/21/15,9/30/15,2/6/16,USD,private,free event,106,NULL,US
100230855,780773005,12/21/15,12/21/15,1/8/16,USD,public,paid event,40,Other,US
100236145,141037295,12/21/15,12/21/15,1/21/16,CAD,public,free event,40,Community & Culture,CA
100239560,797553960,12/21/15,12/21/15,1/5/16,USD,private,free event,80,NULL,US
100241470,670039460,12/21/15,12/21/15,1/21/16,GBP,public,free event,34,Other,GB
100258415,801814070,12/21/15,12/21/15,1/7/16,USD,private,free event,2000,NULL,US
100260770,728544270,12/21/15,12/21/15,1/13/16,USD,private,free event,18,NULL,US
100268545,199116860,12/21/15,12/21/15,4/30/16,USD,public,paid event,782,Health & Wellness,US
100271715,24166955,12/21/15,12/21/15,1/5/16,USD,public,free event,50,Business & Professional,US
100278005,128602515,12/21/15,12/21/15,1/15/16,CAD,private,free event,50,NULL,CA
100283855,797544680,12/21/15,12/21/15,11/19/16,USD,public,paid event,1250,Film & Media & Entertainment,US
100295545,454992475,12/21/15,12/21/15,1/4/16,CAD,public,free event,100,Sports & Fitness,US
100314290,386705965,12/22/15,12/22/15,6/25/16,GBP,public,free event,20,Community & Culture,GB
100318745,122544065,12/22/15,12/22/15,2/11/16,GBP,private,free event,50,NULL,NULL
100336925,690514715,12/22/15,12/22/15,12/30/15,USD,private,free event,30,NULL,US
100340900,801997115,12/22/15,12/22/15,1/23/16,USD,public,free event,100,Religion & Spirituality,US
100341400,237019515,12/22/15,12/22/15,7/11/16,GBP,public,free event,30,NULL,NULL
100344100,7986750,12/22/15,12/22/15,3/31/16,USD,private,free event,140,NULL,US
100344555,408916625,12/22/15,12/22/15,1/31/16,USD,public,paid event,2,NULL,NULL
100378355,9476025,12/22/15,12/29/15,1/26/16,USD,public,free event,50,Government & Politics,US
100381495,96472475,12/22/15,11/20/15,2/18/16,USD,public,free event,55,Charity & Causes,US
100405265,749992345,12/23/15,12/23/15,4/4/17,EUR,public,free event,100,Science & Technology,IT
100431730,296095275,12/23/15,12/23/15,1/14/16,USD,public,paid event,1,Film & Media & Entertainment,US
100436415,779561360,12/23/15,12/22/15,2/14/16,USD,public,NULL,NULL,Charity & Causes,US
100449200,596621675,12/23/15,12/23/15,2/10/16,AUD,public,free event,90,Business & Professional,AU
100460935,746956230,12/24/15,12/24/15,12/29/15,TRY,public,free event,100,Science & Technology,TR
100495835,243348160,12/24/15,12/24/15,1/19/16,USD,public,paid event,250,Business & Professional,US
100579495,648897555,12/25/15,12/25/15,1/31/16,USD,public,paid event,25,Business & Professional,US
100725575,22629165,12/27/15,9/29/15,2/25/16,GBP,public,paid event,2000,Other,GB
100725600,22629165,12/27/15,9/29/15,3/1/16,GBP,public,paid event,2000,Other,GB
100743430,96452855,12/27/15,12/27/15,1/13/16,USD,public,paid event,16,Business & Professional,US
100744100,292175945,12/27/15,12/27/15,9/4/16,USD,private,free event,10,NULL,US
100747260,793218620,12/27/15,12/27/15,3/5/16,USD,public,paid event,240,Health & Wellness,US
100755670,676837540,12/27/15,1/7/16,1/8/16,CAD,public,paid event,12,Food & Drink,CA
100829845,387826425,12/28/15,12/28/15,2/4/16,USD,public,free event,40,Family & Education,US
100834445,653109675,12/28/15,12/28/15,2/17/16,USD,private,paid event,100,NULL,US
100836160,29013825,12/28/15,3/1/16,4/28/16,USD,public,free event,300,Other,NULL
100849210,616358245,12/28/15,12/28/15,1/9/16,CAD,public,free event,75,Health & Wellness,US
100852580,363480225,12/28/15,12/28/15,1/20/16,USD,private,free event,2,NULL,US
100868500,50920535,12/28/15,12/28/15,2/7/16,USD,public,paid event,31,Hobbies & Special Interest,US
100925780,7095845,12/28/15,12/28/15,1/31/16,USD,private,paid event,9,NULL,NULL
100928100,21201850,12/28/15,1/10/15,11/27/16,USD,public,paid event,50,Family & Education,US
100931985,86276745,12/28/15,7/3/15,1/14/16,USD,public,paid event,17,Community & Culture,US
100952670,765585615,12/29/15,12/29/15,4/2/16,GBP,public,paid event,2,Music,GB
100978990,346595,12/29/15,2/16/15,1/19/16,USD,private,free event,1,NULL,NULL
100979090,346595,12/29/15,2/16/15,1/6/16,USD,private,free event,1,NULL,NULL
100981730,346595,12/29/15,2/16/15,1/18/16,USD,private,free event,1,NULL,NULL
100984875,542547125,12/29/15,12/29/15,5/26/16,USD,public,paid event,14,NULL,US
100985120,349291675,12/29/15,12/29/15,6/2/16,USD,private,free event,467,NULL,US
100987180,206357830,12/29/15,12/29/15,4/8/16,USD,public,paid event,10,Other,US
100991235,686086110,12/29/15,12/29/15,6/16/16,USD,public,paid event,40,Charity & Causes,US
101001950,244188770,12/29/15,12/29/15,12/29/15,EUR,public,paid event,66,Business & Professional,NULL
101006440,291676235,12/29/15,12/29/15,2/8/16,USD,public,paid event,500,Sports & Fitness,US
101036225,539795115,12/29/15,10/6/15,5/30/16,USD,public,paid event,8,Performing & Visual Arts,US
101037000,73401655,12/29/15,12/30/15,1/12/16,USD,private,free event,100,NULL,NULL
101041220,505427985,12/29/15,12/29/15,1/15/16,USD,public,paid event,400,Other,US
101041680,223316645,12/29/15,12/29/15,3/10/16,USD,private,paid event,120,NULL,US
101047915,774425265,12/29/15,12/29/15,3/30/16,GBP,public,paid event,30,Performing & Visual Arts,GB
101063660,732282985,12/30/15,12/30/15,2/10/16,EUR,public,paid event,1500,Other,ES
101069950,79579385,12/30/15,7/15/15,8/26/16,GBP,public,free event,100,Music,GB
101070730,79579385,12/30/15,7/15/15,9/8/16,GBP,public,free event,100,Music,GB
101075060,266370830,12/30/15,12/30/15,6/18/16,GBP,public,paid event,15,Performing & Visual Arts,GB
101096500,548558425,12/30/15,12/30/15,1/8/16,USD,public,paid event,50,Performing & Visual Arts,US
101121470,347343495,12/30/15,12/30/15,2/7/16,USD,public,free event,100,Food & Drink,US
101133760,410498445,12/30/15,12/30/15,12/4/16,USD,public,paid event,82,Seasonal & Holiday,US
101143255,665783545,12/30/15,2/24/15,2/10/16,USD,public,free event,100,Food & Drink,US
101143505,447756585,12/30/15,12/30/15,1/10/16,USD,public,free event,20,Sports & Fitness,US
101153140,193517880,12/30/15,7/11/15,4/16/16,AUD,public,paid event,16,Health & Wellness,AU
101162465,137946455,12/30/15,12/30/15,1/13/16,SGD,public,free event,9,Business & Professional,NULL
101163030,681290290,12/30/15,12/30/15,1/8/16,USD,public,free event,200,Government & Politics,US
101206140,281089455,12/31/15,12/31/15,1/11/16,USD,public,free event,25,Health & Wellness,AE
101233010,85656615,1/1/16,1/1/16,1/6/16,SGD,private,free event,2000,Business & Professional,SG
101251890,516758385,1/1/16,1/1/16,1/14/16,GBP,public,paid event,65,Food & Drink,GB
101316325,93240755,1/1/16,1/8/15,5/7/16,USD,public,paid event,1,Performing & Visual Arts,US
101317040,680155250,1/1/16,4/5/15,1/21/16,USD,public,paid event,4120,Performing & Visual Arts,NULL
101319595,727204530,1/1/16,9/21/15,4/25/16,USD,public,free event,35,Travel & Outdoor,US
101338215,685206700,1/1/16,1/14/16,11/29/16,USD,public,free event,50,Business & Professional,US
101338540,685206700,1/1/16,1/14/16,9/6/16,USD,public,free event,50,Business & Professional,US
101343390,727963450,1/1/16,1/1/16,1/10/16,USD,public,paid event,100,Music,US
101343615,305810445,1/1/16,1/1/16,1/14/16,USD,public,paid event,150,Performing & Visual Arts,US
101446690,517124815,1/2/16,1/2/16,1/19/16,USD,public,free event,10,Charity & Causes,US
101456060,803538880,1/2/16,1/2/16,1/9/16,ARS,public,free event,100,Community & Culture,AR
101462810,679612600,1/2/16,1/2/16,1/29/16,USD,public,paid event,36,Hobbies & Special Interest,US
101470275,407132775,1/2/16,1/2/16,9/20/16,USD,public,paid event,40,Sports & Fitness,US
101520860,704648615,1/2/16,1/2/16,2/29/16,USD,public,NULL,NULL,Hobbies & Special Interest,US
101542235,685206700,1/3/16,1/20/16,4/14/16,USD,public,free event,50,Business & Professional,US
101552665,793274945,1/3/16,1/3/16,4/4/16,USD,public,paid event,10,Science & Technology,IL
101562680,799876105,1/3/16,12/14/15,1/11/16,GBP,public,free event,1000,Business & Professional,GB
101645630,96452855,1/3/16,1/3/16,5/27/16,USD,public,paid event,16,Business & Professional,US
101684550,685206700,1/3/16,1/20/16,5/5/16,USD,public,free event,50,Business & Professional,US
101690000,266749380,1/3/16,1/3/16,1/21/16,USD,public,paid event,100,Music,US
101692930,804534095,1/3/16,1/3/16,2/5/16,USD,public,free event,200,Health & Wellness,US
101719500,804571005,1/3/16,1/3/16,3/4/16,USD,private,paid event,180,NULL,US
101738955,804482630,1/3/16,1/3/16,1/18/16,USD,private,paid event,8,NULL,US
101777895,804653295,1/4/16,1/4/16,2/10/16,EUR,private,free event,10,NULL,NULL
101796615,139233975,1/4/16,1/4/16,1/22/16,USD,public,free event,50,NULL,NULL
101801455,21641675,1/4/16,10/31/14,3/6/17,USD,public,free event,15,Business & Professional,NULL
101806455,728513035,1/4/16,1/4/16,5/5/16,USD,private,free event,6,NULL,US
101823135,725947600,1/4/16,1/4/16,2/21/16,USD,private,free event,45,Other,US
101830545,804767380,1/4/16,1/4/16,1/13/16,USD,private,free event,400,NULL,NULL
101838000,432310655,1/4/16,1/4/16,1/16/16,USD,public,free event,100,Music,US
101876315,671042260,1/4/16,1/4/16,7/23/16,USD,public,paid event,800,Religion & Spirituality,US
101907420,371295,1/4/16,12/30/14,3/22/16,USD,public,paid event,79,Health & Wellness,US
101911910,782990380,1/4/16,1/4/16,1/17/16,USD,public,paid event,50,Business & Professional,US
101913860,699042050,1/4/16,1/4/16,1/16/16,AUD,public,paid event,200,Sports & Fitness,AU
101932190,371707575,1/4/16,10/21/15,2/2/16,USD,public,paid event,100,Health & Wellness,US
101970310,667701610,1/5/16,1/5/16,9/5/17,EUR,private,free event,100,NULL,IT
101979735,419055640,1/5/16,1/5/16,2/7/16,AUD,public,paid event,110,Other,AU
101982835,514648405,1/5/16,1/5/16,10/25/16,EUR,public,free event,9,Business & Professional,FR
101999940,73276225,1/5/16,1/5/16,4/14/16,GBP,public,paid event,6,Business & Professional,GB
102011095,140839135,1/5/16,1/5/16,2/7/16,GBP,public,free event,15,Family & Education,GB
102032615,665091005,1/5/16,1/5/16,1/12/16,USD,private,free event,25,NULL,US
102045170,626288225,1/5/16,1/5/16,3/3/16,USD,public,free event,100,Health & Wellness,US
102054665,662684320,1/5/16,1/5/16,2/4/16,EUR,private,free event,100,Other,FR
102075970,627417865,1/5/16,1/5/16,1/25/16,USD,public,free event,25,Business & Professional,US
102125775,796128265,1/5/16,1/5/16,2/12/16,USD,public,paid event,10,Hobbies & Special Interest,US
102128605,9704295,1/5/16,1/22/16,2/26/16,USD,public,paid event,636,Business & Professional,US
102131630,317311975,1/5/16,1/5/16,8/22/16,USD,public,free event,1000,NULL,US
102138180,132101645,1/5/16,1/5/16,1/15/16,USD,public,paid event,10014,Music,US
102152985,705649175,1/5/16,1/5/16,5/4/16,AUD,public,free event,15,Other,NULL
102160195,224960915,1/5/16,1/5/16,1/26/16,USD,public,free event,75,Business & Professional,US
102165170,657708480,1/5/16,1/6/16,2/27/16,USD,public,paid event,300,Charity & Causes,US
102203370,180092250,1/6/16,1/6/16,2/24/16,GBP,public,paid event,22,Business & Professional,GB
102244355,400966155,1/6/16,7/7/15,2/25/16,EUR,public,paid event,100,Health & Wellness,HU
102254655,400966155,1/6/16,3/3/14,1/12/16,EUR,public,NULL,NULL,Food & Drink,HU
102294830,424196255,1/6/16,1/14/16,2/20/16,USD,public,free event,375,Other,US
102299795,14818220,1/6/16,1/6/16,4/13/16,USD,public,paid event,100,Business & Professional,US
102305680,781871305,1/6/16,12/31/15,4/8/16,EUR,public,free event,414,Travel & Outdoor,NULL
102334200,11132630,1/6/16,1/7/16,3/7/16,CAD,public,paid event,605,Charity & Causes,CA
102375410,805753815,1/6/16,1/6/16,3/14/16,USD,private,free event,500,NULL,US
102398705,137836305,1/6/16,3/31/16,10/22/16,USD,private,paid event,872,Music,US
102400670,655434255,1/6/16,1/11/16,2/8/16,AUD,public,free event,1,Business & Professional,AU
102451920,762347080,1/7/16,1/7/16,4/22/16,GBP,public,free event,10,Family & Education,GB
102521630,400966155,1/7/16,3/12/14,4/26/16,EUR,public,paid event,50,Travel & Outdoor,HU
102559285,550865925,1/7/16,12/4/15,1/26/16,USD,private,free event,24,NULL,US
102561970,414487265,1/7/16,1/7/16,3/20/16,USD,public,paid event,100,Fashion & Beauty,US
102576715,469311935,1/7/16,12/31/14,12/27/16,USD,public,free event,24,NULL,US
102582495,804783540,1/7/16,1/7/16,3/9/16,USD,public,free event,24,Business & Professional,US
102596285,1145305,1/7/16,1/7/16,3/14/16,USD,public,free event,5,Other,US
102609605,410749815,1/7/16,1/7/16,1/15/16,EUR,public,free event,50,Community & Culture,CL
102615035,127449495,1/7/16,1/8/16,2/11/16,USD,public,free event,8,NULL,US
102618365,434331045,1/7/16,1/7/16,1/15/16,USD,public,free event,200,Music,US
102630955,515289215,1/7/16,8/24/15,2/26/16,USD,public,paid event,160,Business & Professional,US
102631390,806218330,1/7/16,1/7/16,1/24/16,USD,private,paid event,24,NULL,US
102633675,617277055,1/7/16,5/25/16,8/8/16,USD,public,paid event,22,Other,US
102639250,791073270,1/7/16,1/7/16,2/25/16,AUD,private,free event,270,NULL,AU
102659765,423253155,1/7/16,1/7/16,5/27/16,AUD,private,free event,16,NULL,AU
102752195,175171730,1/8/16,1/8/16,2/22/16,GBP,private,paid event,120,NULL,GB
102754470,697389490,1/8/16,9/27/15,2/24/16,EUR,public,free event,4000,Music,IT
102759795,62294915,1/8/16,1/8/16,3/17/16,USD,public,free event,150,Religion & Spirituality,US
102796895,311062205,1/8/16,1/8/16,5/10/16,USD,public,paid event,20,Business & Professional,US
102804295,375782885,1/8/16,1/15/16,7/29/16,USD,public,free event,1000,NULL,NULL
102816975,375782885,1/8/16,1/8/16,3/22/16,USD,public,free event,1000,Business & Professional,NULL
102822540,435917495,1/8/16,1/8/16,2/16/16,CAD,private,free event,50,Health & Wellness,CA
102841330,800433590,1/8/16,1/8/16,1/21/16,EUR,public,free event,20,Other,ES
102842660,370184495,1/8/16,1/8/16,3/25/16,USD,public,paid event,45,Performing & Visual Arts,US
102859825,98399010,1/8/16,1/8/16,1/19/16,USD,public,free event,100,Performing & Visual Arts,US
102860225,311285155,1/8/16,1/8/16,1/18/16,EUR,public,paid event,10,Health & Wellness,PT
102886330,685206700,1/8/16,1/14/16,2/2/16,USD,public,free event,50,Business & Professional,US
102894665,685206700,1/8/16,1/14/16,6/28/16,USD,public,free event,50,Business & Professional,US
102913220,685206700,1/8/16,1/20/16,2/19/16,USD,public,free event,50,Business & Professional,US
102916985,685206700,1/8/16,1/20/16,7/1/16,USD,public,free event,50,Business & Professional,US
102951445,659776420,1/9/16,1/9/16,3/8/16,EUR,private,free event,24,NULL,BE
102959005,266258190,1/9/16,1/9/16,2/27/16,EUR,private,free event,36,NULL,BE
102970400,691388220,1/9/16,1/9/16,1/24/16,USD,public,free event,288,Other,US
102986785,127618425,1/9/16,1/9/16,2/13/16,USD,public,paid event,300,Community & Culture,US
103000740,7100465,1/9/16,1/9/16,6/24/16,USD,public,free event,70,Community & Culture,US
103057005,377614385,1/10/16,1/15/16,3/25/16,GBP,public,paid event,1040,Charity & Causes,GB
103059200,569461725,1/10/16,1/10/16,2/15/16,USD,public,free event,500,Religion & Spirituality,US
103063315,687928010,1/10/16,1/17/16,2/17/16,EUR,private,free event,60,NULL,DE
103094525,36057895,1/10/16,1/11/16,1/18/16,USD,public,free event,200,Family & Education,US
103099140,792565325,1/10/16,1/20/16,2/26/16,NZD,public,paid event,240,Fashion & Beauty,NZ
103114200,685206700,1/10/16,1/20/16,1/23/16,USD,public,free event,50,Business & Professional,US
103119785,685206700,1/10/16,1/20/16,7/2/16,USD,public,free event,50,Business & Professional,US
103120345,685206700,1/10/16,1/20/16,7/30/16,USD,public,free event,50,Business & Professional,US
103125805,685206700,1/10/16,1/20/16,8/13/16,USD,public,free event,50,Business & Professional,US
103130400,685206700,1/10/16,1/20/16,8/6/16,USD,public,free event,50,Business & Professional,US
103145040,686793910,1/10/16,1/10/16,9/9/16,USD,public,free event,99,Religion & Spirituality,NULL
103158325,228569335,1/11/16,11/11/15,1/23/16,GBP,public,free event,20,NULL,NULL
103180590,348294435,1/11/16,9/15/15,12/23/16,EUR,public,free event,20,Business & Professional,FR
103201875,7155835,1/11/16,1/11/16,1/19/16,GBP,public,free event,70,NULL,GB
103222335,803381295,1/11/16,1/11/16,3/10/16,USD,private,free event,200,Health & Wellness,NULL
103226265,636127905,1/11/16,1/11/16,6/7/16,AUD,public,free event,20,Business & Professional,AU
103247240,297527195,1/11/16,7/28/15,2/3/16,USD,public,free event,35,Performing & Visual Arts,US
103254820,90739265,1/11/16,1/11/16,4/23/16,GBP,public,free event,50,Performing & Visual Arts,GB
103271785,667654270,1/11/16,1/11/16,1/16/16,AUD,private,free event,300,NULL,AU
103297685,723078665,1/11/16,1/11/16,2/29/16,AUD,public,paid event,109,Performing & Visual Arts,AU
103302495,709127350,1/11/16,5/9/15,11/26/16,GBP,public,free event,20,Sports & Fitness,GB
103305635,685206700,1/12/16,1/20/16,2/25/16,USD,public,free event,50,Business & Professional,US
103306710,685206700,1/12/16,1/20/16,2/18/16,USD,public,free event,50,Business & Professional,US
103324435,732571595,1/12/16,1/12/16,5/22/16,GBP,private,paid event,16,Food & Drink,GB
103327090,263895850,1/12/16,1/12/16,3/15/16,GBP,private,free event,6,NULL,GB
103333805,798162775,1/12/16,1/12/16,1/22/16,GBP,public,free event,18,Performing & Visual Arts,NULL
103338100,173606320,1/12/16,1/12/16,1/25/16,EUR,public,free event,15,Family & Education,ES
103360035,392627805,1/12/16,1/12/16,2/6/16,USD,public,paid event,116,Performing & Visual Arts,US
103380925,129404395,1/12/16,3/18/15,1/31/16,USD,public,paid event,150,Community & Culture,US
